route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,2,1929863,Natural Science via White Oaks Mall,,0,93963,68590,0,0
10,2,1929867,Highbury/Brydges Only via Highbury,,0,93959,68586,0,0
10,2,1929872,Barker & Huron via Highbury,,1,93971,68595,0,0
10,2,1929873,Barker/Huron via Highbury,,1,93968,68594,0,0
10,2,1929874,Barker/Huron via Highbury,,1,93965,68594,0,0
10,2,1929869,Barker/Huron via White Oaks Mall,,1,93960,68597,0,0
10,2,1929890,Barker & Huron via Highbury,,1,93972,68595,0,0
10,2,1929870,Barker/Huron via White Oaks Mall,,1,93963,68597,0,0
10,2,1929891,Barker & Huron via Highbury,,1,93959,68595,0,0
10,2,1929871,Barker/Huron via White Oaks Mall,,1,93958,68597,0,0
10,2,1929875,Barker/Huron via White Oaks Mall,,1,93970,68597,0,0
10,2,1929876,Barker/Huron via White Oaks Mall,,1,93971,68597,0,0
10,2,1929877,Barker/Huron via White Oaks Mall,,1,93966,68597,0,0
10,2,1929878,Barker/Huron via White Oaks Mall,,1,93968,68597,0,0
10,2,1929892,Highbury & Trafalgar Only via White Oaks Mall,,1,93972,68593,0,0
10,2,1929879,Barker/Huron via White Oaks Mall,,1,93965,68597,0,0
10,8402,1970738,Barker/Huron via Highbury,,1,95516,68594,0,0
10,2,1929880,Barker/Huron via White Oaks Mall,,1,93960,68597,0,0
10,2,1929881,Barker/Huron via White Oaks Mall,,1,93963,68597,0,0
10,2,1929882,Barker/Huron via White Oaks Mall,,1,93959,68597,0,0
10,2,1929883,Barker/Huron via White Oaks Mall,,1,93970,68597,0,0
10,2,1929884,Barker/Huron via White Oaks Mall,,1,93966,68597,0,0
10,2,1929885,Barker/Huron via White Oaks Mall,,1,93968,68597,0,0
10,2,1929886,Barker/Huron via White Oaks Mall,,1,93965,68597,0,0
10,8402,1970739,Barker/Huron via White Oaks Mall,,1,95516,68597,0,0
10,2,1929919,Barker & Huron via Highbury,,1,93961,68595,0,0
10,2,1929887,Barker/Huron via White Oaks Mall,,1,93960,68597,0,0
10,2,1929888,Barker/Huron via White Oaks Mall,,1,93963,68597,0,0
10,2,1929920,Barker & Huron via Highbury,,1,93962,68595,0,0
10,2,1929889,Barker/Huron via White Oaks Mall,,1,93959,68597,0,0
10,2,1929893,Barker/Huron via White Oaks Mall,,1,93967,68597,0,0
10,2,1929894,Barker/Huron via White Oaks Mall,,1,93970,68596,0,0
10,2,1929895,Barker/Huron via White Oaks Mall,,1,93969,68596,0,0
10,2,1929896,Barker/Huron via White Oaks Mall,,1,93966,68596,0,0
10,2,1929897,Barker/Huron via White Oaks Mall,,1,93964,68596,0,0
10,2,1929898,Barker/Huron via White Oaks Mall,,1,93968,68596,0,0
10,2,1929899,Barker/Huron via White Oaks Mall,,1,93965,68596,0,0
10,2,1929900,Barker/Huron via White Oaks Mall,,1,93961,68596,0,0
10,2,1929901,Barker/Huron via White Oaks Mall,,1,93960,68596,0,0
10,2,1929902,Barker/Huron via White Oaks Mall,,1,93963,68596,0,0
10,2,1929903,Barker/Huron via White Oaks Mall,,1,93962,68596,0,0
10,2,1929904,Barker/Huron via White Oaks Mall,,1,93959,68596,0,0
10,2,1929905,Barker/Huron via White Oaks Mall,,1,93967,68596,0,0
10,2,1929906,Barker/Huron via White Oaks Mall,,1,93966,68596,0,0
10,2,1929907,Barker/Huron via White Oaks Mall,,1,93964,68596,0,0
10,2,1929908,Barker/Huron via White Oaks Mall,,1,93965,68596,0,0
10,2,1929909,Barker/Huron via White Oaks Mall,,1,93960,68596,0,0
10,2,1929910,Barker/Huron via White Oaks Mall,,1,93963,68596,0,0
10,2,1929911,Barker/Huron via White Oaks Mall,,1,93959,68596,0,0
10,2,1929912,Barker/Huron via White Oaks Mall,,1,93967,68596,0,0
10,2,1929913,Barker/Huron via White Oaks Mall,,1,93966,68596,0,0
10,2,1929914,Barker/Huron via White Oaks Mall,,1,93964,68596,0,0
10,2,1929915,Barker/Huron via White Oaks Mall,,1,93960,68597,0,0
10,2,1929916,Barker/Huron via White Oaks Mall,,1,93963,68597,0,0
10,2,1929917,Barker/Huron via White Oaks Mall,,1,93959,68597,0,0
10,2,1929918,Highbury & Trafalgar Only via White Oaks Mall,,1,93966,68593,0,0
102,3602,1939013,Queens at Talbot,,0,94488,68600,0,0
102,3302,1939014,Queens at Talbot,,0,94489,68600,0,0
102,3602,1939015,Queens at Talbot,,0,94490,68600,0,0
102,3302,1939016,Queens at Talbot,,0,94491,68600,0,0
102,3302,1939017,Queens at Talbot,,0,94492,68600,0,0
102,3602,1939018,Queens at Talbot,,0,94488,68600,0,0
102,3302,1939019,Queens at Talbot,,0,94489,68600,0,0
102,3602,1939020,Queens at Talbot,,0,94490,68600,0,0
102,3302,1939021,Queens at Talbot,,0,94491,68600,0,0
102,3302,1939022,Queens at Talbot,,0,94492,68600,0,0
102,3602,1939023,Queens at Talbot,,0,94488,68600,0,0
102,3302,1939024,Queens at Talbot,,0,94489,68600,0,0
102,3602,1939037,Queens at Talbot,,0,94490,68599,0,0
102,3302,1939025,Queens at Talbot,,0,94491,68600,0,0
102,3302,1939026,Queens at Talbot,,0,94492,68600,0,0
102,3602,1939027,Queens at Talbot,,0,94488,68600,0,0
102,3302,1939028,Queens at Talbot,,0,94489,68600,0,0
102,3302,1939029,Queens at Talbot,,0,94491,68600,0,0
102,3302,1939030,Queens at Talbot,,0,94492,68600,0,0
102,3602,1939031,Queens at Talbot,,0,94488,68600,0,0
102,3302,1939032,Queens at Talbot,,0,94489,68600,0,0
102,3302,1939033,Queens at Talbot,,0,94491,68600,0,0
102,3302,1939034,Queens at Talbot,,0,94492,68600,0,0
102,3602,1939035,Queens at Talbot,,0,94488,68600,0,0
102,3302,1939036,Queens at Talbot,,0,94489,68600,0,0
102,3302,1939038,Queens at Talbot,,0,94491,68600,0,0
102,3302,1939039,Queens at Talbot,,0,94492,68600,0,0
102,3602,1939040,Queens at Talbot,,0,94488,68600,0,0
102,3302,1939041,Queens at Talbot,,0,94489,68600,0,0
102,3302,1939042,Queens at Talbot,,0,94491,68600,0,0
102,3302,1939043,Queens at Talbot,,0,94492,68600,0,0
102,3602,1939044,Queens at Talbot,,0,94488,68600,0,0
102,3302,1939045,Queens at Talbot,,0,94489,68600,0,0
102,3302,1939046,Queens at Talbot,,0,94491,68600,0,0
102,3302,1939047,Queens at Talbot,,0,94492,68600,0,0
102,3602,1939048,Queens at Talbot,,0,94488,68600,0,0
102,3302,1939049,Queens at Talbot,,0,94489,68600,0,0
102,3302,1939050,Queens at Talbot,,0,94491,68600,0,0
102,3302,1939051,Queens at Talbot,,0,94492,68600,0,0
102,3602,1939052,Queens at Talbot,,0,94488,68600,0,0
102,3302,1939053,Queens at Talbot,,0,94489,68600,0,0
102,3302,1939054,Queens at Talbot,,0,94491,68600,0,0
102,3302,1939055,Queens at Talbot,,0,94492,68600,0,0
102,3602,1939056,Queens at Talbot,,0,94488,68600,0,0
102,3302,1939057,Queens at Talbot,,0,94489,68600,0,0
102,3302,1939058,Queens at Talbot,,0,94491,68600,0,0
102,3302,1939059,Queens at Talbot,,0,94492,68600,0,0
102,3602,1939060,Queens at Talbot,,0,94488,68600,0,0
102,3302,1939061,Queens at Talbot,,0,94489,68600,0,0
102,3302,1939062,Queens at Talbot,,0,94491,68600,0,0
102,3302,1939063,Queens at Talbot,,0,94492,68600,0,0
102,3602,1939072,Queens at Talbot,,0,94488,68599,0,0
102,3302,1939064,Queens at Talbot,,0,94489,68600,0,0
102,3302,1939073,Queens at Talbot,,0,94491,68599,0,0
102,3302,1939065,Queens at Talbot,,0,94492,68600,0,0
102,3302,1939066,Queens at Talbot,,0,94489,68600,0,0
102,3302,1939067,Queens at Talbot,,0,94492,68600,0,0
102,3302,1939068,Queens at Talbot,,0,94489,68600,0,0
102,3302,1939069,Queens at Talbot,,0,94492,68600,0,0
102,3302,1939070,Queens at Talbot,,0,94489,68600,0,0
102,3302,1939071,Queens at Talbot,,0,94492,68600,0,0
102,3302,1939074,Queens at Talbot,,0,94489,68599,0,0
102,3302,1939075,Queens at Talbot,,0,94492,68600,0,0
102,3302,1939076,Queens at Talbot,,0,94492,68600,0,0
102,3302,1939077,Queens at Talbot,,0,94492,68600,0,0
102,3302,1939078,Queens at Talbot,,0,94492,68600,0,0
102,3302,1939079,Queens at Talbot,,0,94492,68599,0,0
102,3602,1939095,Natural Science via Western/Wharncliffe,,1,94488,68601,0,0
102,3302,1939094,Natural Science via Western/Wharncliffe,,1,94489,68601,0,0
102,3602,1939093,Natural Science via Western/Wharncliffe,,1,94490,68601,0,0
102,3302,1939092,Natural Science via Western/Wharncliffe,,1,94491,68601,0,0
102,3302,1939091,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3602,1939090,Natural Science via Western/Wharncliffe,,1,94488,68601,0,0
102,3302,1939089,Natural Science via Western/Wharncliffe,,1,94489,68601,0,0
102,3602,1939088,Natural Science via Western/Wharncliffe,,1,94490,68601,0,0
102,3302,1939087,Natural Science via Western/Wharncliffe,,1,94491,68601,0,0
102,3302,1939086,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3602,1939085,Natural Science via Western/Wharncliffe,,1,94488,68601,0,0
102,3302,1939084,Natural Science via Western/Wharncliffe,,1,94489,68601,0,0
102,3602,1939083,Natural Science via Western/Wharncliffe,,1,94490,68601,0,0
102,3302,1939082,Natural Science via Western/Wharncliffe,,1,94491,68601,0,0
102,3302,1939081,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3602,1939080,Natural Science via Western/Wharncliffe,,1,94488,68601,0,0
102,3302,1939096,Natural Science via Western/Wharncliffe,,1,94489,68601,0,0
102,3302,1939097,Natural Science via Western/Wharncliffe,,1,94491,68601,0,0
102,3302,1939098,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3602,1939099,Natural Science via Western/Wharncliffe,,1,94488,68601,0,0
102,3302,1939100,Natural Science via Western/Wharncliffe,,1,94489,68601,0,0
102,3302,1939101,Natural Science via Western/Wharncliffe,,1,94491,68601,0,0
102,3302,1939102,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3602,1939103,Natural Science via Western/Wharncliffe,,1,94488,68601,0,0
102,3302,1939104,Natural Science via Western/Wharncliffe,,1,94489,68601,0,0
102,3302,1939105,Natural Science via Western/Wharncliffe,,1,94491,68601,0,0
102,3302,1939106,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3602,1939107,Natural Science via Western/Wharncliffe,,1,94488,68601,0,0
102,3302,1939108,Natural Science via Western/Wharncliffe,,1,94489,68601,0,0
102,3302,1939109,Natural Science via Western/Wharncliffe,,1,94491,68601,0,0
102,3302,1939110,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3602,1939111,Natural Science via Western/Wharncliffe,,1,94488,68601,0,0
102,3302,1939112,Natural Science via Western/Wharncliffe,,1,94489,68601,0,0
102,3302,1939113,Natural Science via Western/Wharncliffe,,1,94491,68601,0,0
102,3302,1939114,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3602,1939115,Natural Science via Western/Wharncliffe,,1,94488,68601,0,0
102,3302,1939116,Natural Science via Western/Wharncliffe,,1,94489,68601,0,0
102,3302,1939117,Natural Science via Western/Wharncliffe,,1,94491,68601,0,0
102,3302,1939118,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3602,1939119,Natural Science via Western/Wharncliffe,,1,94488,68601,0,0
102,3302,1939120,Natural Science via Western/Wharncliffe,,1,94489,68601,0,0
102,3302,1939121,Natural Science via Western/Wharncliffe,,1,94491,68601,0,0
102,3302,1939122,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3602,1939123,Natural Science via Western/Wharncliffe,,1,94488,68601,0,0
102,3302,1939124,Natural Science via Western/Wharncliffe,,1,94489,68601,0,0
102,3302,1939125,Natural Science via Western/Wharncliffe,,1,94491,68601,0,0
102,3302,1939126,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3602,1939127,Natural Science via Western/Wharncliffe,,1,94488,68601,0,0
102,3302,1939128,Natural Science via Western/Wharncliffe,,1,94489,68601,0,0
102,3302,1939129,Natural Science via Western/Wharncliffe,,1,94491,68601,0,0
102,3302,1939130,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3602,1939131,Natural Science via Western/Wharncliffe,,1,94488,68601,0,0
102,3302,1939132,Natural Science via Western/Wharncliffe,,1,94489,68601,0,0
102,3302,1939133,Natural Science via Western/Wharncliffe,,1,94491,68601,0,0
102,3302,1939134,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3302,1939135,Natural Science via Western/Wharncliffe,,1,94489,68601,0,0
102,3302,1939136,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3302,1939137,Natural Science via Western/Wharncliffe,,1,94489,68601,0,0
102,3302,1939138,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3302,1939139,Natural Science via Western/Wharncliffe,,1,94489,68601,0,0
102,3302,1939140,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3302,1939141,Natural Science via Western/Wharncliffe,,1,94489,68601,0,0
102,3302,1939142,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3302,1939143,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3302,1939144,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3302,1939145,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
102,3302,1939146,Natural Science via Western/Wharncliffe,,1,94492,68601,0,0
104,2,1930738,Fanshawe College via Oxford,,0,94043,68604,0,0
104,2,1930739,Fanshawe College via Oxford,,0,94042,68604,0,0
104,2,1930740,Fanshawe College via Oxford,,0,94043,68602,0,0
104,2,1930741,Fanshawe College via Oxford,,0,94042,68602,0,0
104,2,1930742,Fanshawe College via Oxford,,0,94043,68602,0,0
104,2,1930743,Fanshawe College via Oxford,,0,94042,68602,0,0
104,2,1930744,Fanshawe College via Oxford,,0,94043,68602,0,0
104,2,1930745,Fanshawe College via Oxford,,0,94042,68602,0,0
104,2,1930746,Fanshawe College via Oxford,,0,94043,68602,0,0
104,2,1930747,Fanshawe College via Oxford,,0,94042,68602,0,0
104,2,1930748,Fanshawe College via Oxford,,0,94043,68602,0,0
104,2,1930749,Fanshawe College via Oxford,,0,94042,68602,0,0
104,2,1930750,Fanshawe College via Oxford,,0,94043,68602,0,0
104,2,1930751,Fanshawe College via Oxford,,0,94042,68602,0,0
104,2,1930752,Fanshawe College via Oxford,,0,94043,68602,0,0
104,2,1930753,Fanshawe College via Oxford,,0,94042,68602,0,0
104,2,1930754,Fanshawe College via Oxford,,0,94043,68602,0,0
104,2,1930755,Fanshawe College via Oxford,,0,94042,68602,0,0
104,2,1930756,Fanshawe College via Oxford,,0,94043,68602,0,0
104,2,1930757,Fanshawe College via Oxford,,0,94042,68602,0,0
104,2,1930758,Fanshawe College via Oxford,,0,94043,68602,0,0
104,2,1930759,Fanshawe College via Oxford,,0,94042,68602,0,0
104,2,1930760,Fanshawe College via Oxford,,0,94043,68602,0,0
104,2,1930761,Fanshawe College via Oxford,,0,94042,68602,0,0
104,2,1930762,Ridout & Grand via Oxford,,1,94043,68605,0,0
104,2,1930763,Ridout & Grand via Oxford,,1,94042,68605,0,0
104,2,1930764,Ridout & Grand via Oxford,,1,94043,68605,0,0
104,2,1930765,Ridout & Grand via Oxford,,1,94042,68605,0,0
104,2,1930766,Ridout & Grand via Oxford,,1,94043,68605,0,0
104,2,1930767,Ridout & Grand via Oxford,,1,94042,68605,0,0
104,2,1930768,Ridout & Grand via Oxford,,1,94043,68605,0,0
104,2,1930769,Ridout & Grand via Oxford,,1,94042,68605,0,0
104,2,1930770,Ridout & Grand via Oxford,,1,94043,68605,0,0
104,2,1930771,Ridout & Grand via Oxford,,1,94042,68605,0,0
104,2,1930772,Ridout & Grand via Oxford,,1,94043,68605,0,0
104,2,1930773,Ridout & Grand via Oxford,,1,94042,68605,0,0
104,2,1930774,Ridout & Grand via Oxford,,1,94043,68605,0,0
104,2,1930775,Ridout & Grand via Oxford,,1,94042,68605,0,0
104,2,1930776,Ridout & Grand via Oxford,,1,94043,68605,0,0
104,2,1930777,Ridout & Grand via Oxford,,1,94042,68605,0,0
104,2,1930778,Ridout & Grand via Oxford,,1,94043,68605,0,0
104,2,1930779,Ridout & Grand via Oxford,,1,94042,68605,0,0
104,2,1930780,Ridout & Grand via Oxford,,1,94043,68605,0,0
104,2,1930781,Ridout & Grand via Oxford,,1,94042,68605,0,0
104,2,1930782,Ridout & Grand via Oxford,,1,94043,68605,0,0
104,2,1930783,Ridout & Grand via Oxford,,1,94042,68605,0,0
106,2,1939147,Natural Science via Richmond,,0,94493,68608,0,0
106,2,1939243,Natural Science via Richmond,,0,94494,68608,0,0
106,2,1939272,Natural Science via Richmond,,0,94495,68608,0,0
106,2,1939301,Natural Science via Richmond,,0,94496,68608,0,0
106,2,1939215,Natural Science via Richmond,,0,94493,68608,0,0
106,2,1939245,Natural Science via Richmond,,0,94494,68608,0,0
106,2,1939274,Natural Science via Richmond,,0,94495,68608,0,0
106,2,1939303,Natural Science via Richmond,,0,94496,68608,0,0
106,2,1939217,Natural Science via Richmond,,0,94493,68608,0,0
106,2,1939247,Natural Science via Richmond,,0,94494,68608,0,0
106,2,1939276,Natural Science via Richmond,,0,94495,68608,0,0
106,2,1939305,Natural Science via Richmond,,0,94496,68608,0,0
106,2,1939219,Natural Science via Richmond,,0,94493,68608,0,0
106,2,1939249,Natural Science via Richmond,,0,94494,68608,0,0
106,2,1939278,Natural Science via Richmond,,0,94495,68608,0,0
106,2,1939307,Natural Science via Richmond,,0,94496,68608,0,0
106,2,1939221,Natural Science via Richmond,,0,94493,68608,0,0
106,2,1939251,Natural Science via Richmond,,0,94494,68608,0,0
106,2,1939280,Natural Science via Richmond,,0,94496,68608,0,0
106,2,1939310,Natural Science via Richmond,,0,94495,68608,0,0
106,2,1939223,Natural Science via Richmond,,0,94493,68608,0,0
106,2,1939253,Natural Science via Richmond,,0,94494,68608,0,0
106,2,1939282,Natural Science via Richmond,,0,94496,68608,0,0
106,2,1939312,Natural Science via Richmond,,0,94495,68608,0,0
106,2,1939225,Natural Science via Richmond,,0,94493,68608,0,0
106,2,1939255,Natural Science via Richmond,,0,94494,68608,0,0
106,2,1939284,Natural Science via Richmond,,0,94496,68608,0,0
106,2,1939314,Natural Science via Richmond,,0,94495,68608,0,0
106,2,1939227,Natural Science via Richmond,,0,94493,68608,0,0
106,2,1939257,Natural Science via Richmond,,0,94494,68608,0,0
106,2,1939286,Natural Science via Richmond,,0,94496,68608,0,0
106,2,1939316,Natural Science via Richmond,,0,94495,68608,0,0
106,2,1939229,Natural Science via Richmond,,0,94493,68608,0,0
106,2,1939259,Natural Science via Richmond,,0,94494,68608,0,0
106,2,1939288,Natural Science via Richmond,,0,94496,68608,0,0
106,2,1939318,Natural Science via Richmond,,0,94495,68608,0,0
106,2,1939231,Natural Science via Richmond,,0,94493,68608,0,0
106,2,1939261,Natural Science via Richmond,,0,94494,68608,0,0
106,2,1939290,Natural Science via Richmond,,0,94496,68608,0,0
106,2,1939320,Natural Science via Richmond,,0,94495,68608,0,0
106,2,1939233,Natural Science via Richmond,,0,94493,68608,0,0
106,2,1939263,Natural Science via Richmond,,0,94494,68608,0,0
106,2,1939292,Natural Science via Richmond,,0,94496,68608,0,0
106,2,1939322,Natural Science via Richmond,,0,94495,68608,0,0
106,2,1939235,Natural Science via Richmond,,0,94493,68608,0,0
106,2,1939265,Natural Science via Richmond,,0,94494,68608,0,0
106,2,1939294,Natural Science via Richmond,,0,94496,68608,0,0
106,2,1939324,Natural Science via Richmond,,0,94495,68608,0,0
106,2,1939237,Natural Science via Richmond,,0,94493,68608,0,0
106,2,1939267,Natural Science via Richmond,,0,94494,68608,0,0
106,2,1939296,Natural Science via Richmond,,0,94496,68608,0,0
106,2,1939326,Natural Science via Richmond,,0,94495,68608,0,0
106,2,1939239,Natural Science via Richmond,,0,94493,68608,0,0
106,2,1939269,Natural Science via Richmond,,0,94494,68608,0,0
106,2,1939298,Natural Science via Richmond,,0,94496,68608,0,0
106,2,1939331,Natural Science via Richmond,,0,94497,68608,0,0
106,2,1939328,Natural Science via Richmond,,0,94495,68608,0,0
106,2,1939241,Natural Science via Richmond,,0,94493,68608,0,0
106,2,1939271,Natural Science via Richmond,,0,94494,68608,0,0
106,2,1939300,Natural Science via Richmond,,0,94496,68608,0,0
106,2,1939333,Natural Science via Richmond,,0,94497,68608,0,0
106,2,1939342,Natural Science via Richmond,,0,94498,68608,0,0
106,2,1939335,Natural Science via Richmond,,0,94497,68608,0,0
106,2,1939344,Natural Science via Richmond,,0,94498,68608,0,0
106,2,1939337,Natural Science via Richmond,,0,94497,68608,0,0
106,2,1939346,Natural Science via Richmond,,0,94498,68608,0,0
106,2,1939339,Natural Science via Richmond,,0,94497,68608,0,0
106,2,1939348,Natural Science via Richmond,,0,94498,68608,0,0
106,2,1939341,Natural Science via Richmond,,0,94497,68608,0,0
106,2,1939350,Natural Science via Richmond,,0,94498,68608,0,0
106,2,1939352,Natural Science via Richmond,,0,94498,68608,0,0
106,2,1939354,Natural Science via Richmond,,0,94498,68608,0,0
106,2,1939356,Natural Science via Richmond,,0,94498,68608,0,0
106,2,1939358,Natural Science via Richmond,,0,94498,68608,0,0
106,2,1939214,Wellington South of Dundas,,1,94493,68610,0,0
106,2,1939244,Wellington South of Dundas,,1,94494,68610,0,0
106,2,1939273,Wellington South of Dundas,,1,94495,68610,0,0
106,2,1939302,Wellington South of Dundas,,1,94496,68610,0,0
106,2,1939216,Wellington South of Dundas,,1,94493,68610,0,0
106,2,1939246,Wellington South of Dundas,,1,94494,68610,0,0
106,2,1939275,Wellington South of Dundas,,1,94495,68610,0,0
106,2,1939304,Wellington South of Dundas,,1,94496,68610,0,0
106,2,1939218,Wellington South of Dundas,,1,94493,68610,0,0
106,2,1939248,Wellington South of Dundas,,1,94494,68610,0,0
106,2,1939277,Wellington South of Dundas,,1,94495,68610,0,0
106,2,1939306,Wellington South of Dundas,,1,94496,68610,0,0
106,2,1939220,Wellington South of Dundas,,1,94493,68610,0,0
106,2,1939250,Wellington South of Dundas,,1,94494,68610,0,0
106,2,1939308,Wellington South of Dundas,,1,94496,68610,0,0
106,2,1939309,Wellington South of Dundas,,1,94495,68610,0,0
106,2,1939222,Wellington South of Dundas,,1,94493,68610,0,0
106,2,1939252,Wellington South of Dundas,,1,94494,68610,0,0
106,2,1939281,Wellington South of Dundas,,1,94496,68610,0,0
106,2,1939311,Wellington South of Dundas,,1,94495,68610,0,0
106,2,1939224,Wellington South of Dundas,,1,94493,68610,0,0
106,2,1939254,Wellington South of Dundas,,1,94494,68610,0,0
106,2,1939283,Wellington South of Dundas,,1,94496,68610,0,0
106,2,1939313,Wellington South of Dundas,,1,94495,68610,0,0
106,2,1939226,Wellington South of Dundas,,1,94493,68610,0,0
106,2,1939256,Wellington South of Dundas,,1,94494,68610,0,0
106,2,1939285,Wellington South of Dundas,,1,94496,68610,0,0
106,2,1939315,Wellington South of Dundas,,1,94495,68610,0,0
106,2,1939228,Wellington South of Dundas,,1,94493,68610,0,0
106,2,1939258,Wellington South of Dundas,,1,94494,68610,0,0
106,2,1939287,Wellington South of Dundas,,1,94496,68610,0,0
106,2,1939317,Wellington South of Dundas,,1,94495,68610,0,0
106,2,1939230,Wellington South of Dundas,,1,94493,68610,0,0
106,2,1939260,Wellington South of Dundas,,1,94494,68610,0,0
106,2,1939289,Wellington South of Dundas,,1,94496,68610,0,0
106,2,1939319,Wellington South of Dundas,,1,94495,68610,0,0
106,2,1939232,Wellington South of Dundas,,1,94493,68610,0,0
106,2,1939262,Wellington South of Dundas,,1,94494,68610,0,0
106,2,1939291,Wellington South of Dundas,,1,94496,68610,0,0
106,2,1939321,Wellington South of Dundas,,1,94495,68610,0,0
106,2,1939234,Wellington South of Dundas,,1,94493,68610,0,0
106,2,1939264,Wellington South of Dundas,,1,94494,68610,0,0
106,2,1939293,Wellington South of Dundas,,1,94496,68610,0,0
106,2,1939323,Wellington South of Dundas,,1,94495,68610,0,0
106,2,1939236,Wellington South of Dundas,,1,94493,68610,0,0
106,2,1939266,Wellington South of Dundas,,1,94494,68610,0,0
106,2,1939295,Wellington South of Dundas,,1,94496,68610,0,0
106,2,1939325,Wellington South of Dundas,,1,94495,68610,0,0
106,2,1939238,Wellington South of Dundas,,1,94493,68610,0,0
106,2,1939268,Wellington South of Dundas,,1,94494,68610,0,0
106,2,1939297,Wellington South of Dundas,,1,94496,68610,0,0
106,2,1939330,Wellington South of Dundas,,1,94497,68610,0,0
106,2,1939327,Wellington South of Dundas,,1,94495,68610,0,0
106,2,1939240,Wellington South of Dundas,,1,94493,68610,0,0
106,2,1939270,Wellington South of Dundas,,1,94494,68610,0,0
106,2,1939299,Wellington South of Dundas,,1,94496,68610,0,0
106,2,1939332,Wellington South of Dundas,,1,94497,68610,0,0
106,2,1939329,Wellington South of Dundas,,1,94495,68609,0,0
106,2,1939242,Wellington South of Dundas,,1,94493,68609,0,0
106,2,1939334,Wellington South of Dundas,,1,94497,68610,0,0
106,2,1939343,Wellington South of Dundas,,1,94498,68610,0,0
106,2,1939336,Wellington South of Dundas,,1,94497,68610,0,0
106,2,1939345,Wellington South of Dundas,,1,94498,68610,0,0
106,2,1939338,Wellington South of Dundas,,1,94497,68610,0,0
106,2,1939347,Wellington South of Dundas,,1,94498,68610,0,0
106,2,1939340,Wellington South of Dundas,,1,94497,68610,0,0
106,2,1939349,Wellington South of Dundas,,1,94498,68610,0,0
106,2,1939351,Wellington South of Dundas,,1,94498,68610,0,0
106,2,1939353,Wellington South of Dundas,,1,94498,68610,0,0
106,2,1939355,Wellington South of Dundas,,1,94498,68610,0,0
106,2,1939357,Wellington South of Dundas,,1,94498,68610,0,0
106,2,1939359,Wellington South of Dundas,,1,94498,68609,0,0
12,2,1931238,Wharncliffe & Wonderland via Wharncliffe,,0,94058,68612,0,0
12,2,1931239,Wharncliffe & Wonderland via Wharncliffe,,0,94059,68612,0,0
12,2,1931240,Wharncliffe & Wonderland via Wharncliffe,,0,94058,68612,0,0
12,2,1931241,Wharncliffe & Wonderland via Wharncliffe,,0,94059,68612,0,0
12,2,1931242,Wharncliffe & Wonderland via Wharncliffe,,0,94058,68612,0,0
12,2,1931243,Wharncliffe & Wonderland via Wharncliffe,,0,94059,68612,0,0
12,2,1931244,Wharncliffe & Wonderland via Wharncliffe,,0,94058,68612,0,0
12,2,1931245,Wharncliffe & Wonderland via Wharncliffe,,0,94059,68612,0,0
12,2,1931246,Wharncliffe & Wonderland via Wharncliffe,,0,94058,68612,0,0
12,8402,1970731,Wharncliffe & Wonderland via Wharncliffe,,0,95515,68612,0,0
12,2,1931247,Wharncliffe & Wonderland via Wharncliffe,,0,94059,68612,0,0
12,2,1931248,Wharncliffe & Wonderland via Wharncliffe,,0,94058,68612,0,0
12,8402,1970732,Wharncliffe & Wonderland via Wharncliffe,,0,95515,68612,0,0
12,2,1931249,Wharncliffe & Wonderland via Wharncliffe,,0,94059,68612,0,0
12,2,1931250,Wharncliffe & Wonderland via Wharncliffe,,0,94058,68612,0,0
12,2,1931251,Wharncliffe & Wonderland via Wharncliffe,,0,94059,68612,0,0
12,2,1931252,Wharncliffe & Wonderland via Wharncliffe,,0,94058,68612,0,0
12,2,1931253,Wharncliffe & Wonderland via Wharncliffe,,0,94059,68612,0,0
12,2,1931254,Wharncliffe & Wonderland via Wharncliffe,,0,94058,68612,0,0
12,2,1931255,Wharncliffe & Wonderland via Wharncliffe,,0,94057,68612,0,0
